path_id,model,abs_time,abs_state,steps
4028,A,0.61630000000000007,1,6163
4028,B,0.82120000000000004,0,8212
4029,A,0.50860000000000005,1,5086
4029,B,1.7041000000000002,1,17041
4030,A,1.52,1,15200
4030,B,1.3447,1,13447
4031,A,0.66539999999999999,1,6654
4031,B,1.2256,0,12256
4032,A,0.9375,1,9375
4032,B,0.9133,0,9133
4033,A,0.31570000000000004,1,3157
4033,B,0.73199999999999998,1,7320
4034,A,0.48870000000000002,1,4887
4034,B,0.62719999999999998,1,6272
4035,A,0.35410000000000003,1,3541
4035,B,0.48230000000000001,0,4823
4036,A,0.68570000000000009,1,6857
4036,B,0.4617,1,4617
4037,A,0.91350000000000009,1,9135
4037,B,1.0169000000000001,0,10169
4038,A,1.3272000000000002,1,13272
4038,B,1.2136,0,12136
4039,A,1.0687,1,10687
4039,B,1.0055000000000001,1,10055
4040,A,2.1962999999999999,1,21963
4040,B,0.97830000000000006,1,9783
4041,A,0.63490000000000002,0,6349
4041,B,1.1739000000000002,0,11739
4042,A,1.3503000000000001,1,13503
4042,B,0.65310000000000001,1,6531
4043,A,0.53029999999999999,1,5303
4043,B,0.45480000000000004,0,4548
4044,A,1.1298000000000001,1,11298
4044,B,0.92620000000000002,1,9262
4045,A,0.80780000000000007,1,8078
4045,B,2.1995,1,21995
4046,A,0.39500000000000002,1,3950
4046,B,1.2872000000000001,0,12872
4047,A,0.52570000000000006,1,5257
4047,B,0.3669,0,3669
4048,A,0.98960000000000004,1,9896
4048,B,0.73170000000000002,0,7317
4049,A,0.47100000000000003,1,4710
4049,B,1.5042,0,15042
4050,A,0.90620000000000001,1,9062
4050,B,0.61370000000000002,0,6137
4051,A,0.52190000000000003,1,5219
4051,B,0.30130000000000001,0,3013
4052,A,0.56059999999999999,1,5606
4052,B,1.5265,0,15265
4053,A,0.60850000000000004,1,6085
4053,B,0.5786,0,5786
4054,A,0.90870000000000006,1,9087
4054,B,0.48110000000000003,0,4811
4055,A,0.96420000000000006,1,9642
4055,B,1.7536,1,17536
4056,A,0.72210000000000008,1,7221
4056,B,0.29830000000000001,0,2983
4057,A,0.64700000000000002,1,6470
4057,B,0.48760000000000003,0,4876
4058,A,0.59999999999999998,1,6000
4058,B,0.99620000000000009,0,9962
4059,A,0.44030000000000002,1,4403
4059,B,0.74820000000000009,1,7482
4060,A,0.69690000000000007,1,6969
4060,B,1.1943000000000001,1,11943
4061,A,1.0825,1,10825
4061,B,0.4713,0,4713
4062,A,0.59000000000000008,1,5900
4062,B,1.2006000000000001,0,12006
4063,A,0.75140000000000007,1,7514
4063,B,2.8903000000000003,1,28903
4064,A,1.0447,1,10447
4064,B,1.6966000000000001,0,16966
4065,A,0.3039,1,3039
4065,B,0.65820000000000001,0,6582
4066,A,0.4597,1,4597
4066,B,0.26080000000000003,0,2608
4067,A,0.29460000000000003,1,2946
4067,B,3.8529,0,38529
4068,A,1.107,1,11070
4068,B,0.8982,0,8982
4069,A,0.43420000000000003,1,4342
4069,B,0.28520000000000001,0,2852
4070,A,1.0135000000000001,1,10135
4070,B,0.30680000000000002,0,3068
4071,A,0.36710000000000004,1,3671
4071,B,1.1785000000000001,1,11785
4072,A,0.22090000000000001,1,2209
4072,B,1.0536000000000001,1,10536
4073,A,1.8442000000000001,1,18442
4073,B,1.3355000000000001,0,13355
4074,A,0.63500000000000001,1,6350
4074,B,1.0026000000000002,1,10026
4075,A,1.3623000000000001,1,13623
4075,B,1.7931000000000001,0,17931
4076,A,0.77440000000000009,1,7744
4076,B,2.7284000000000002,1,27284
4077,A,0.75609999999999999,1,7561
4077,B,0.92110000000000003,0,9211
4078,A,0.5464,1,5464
4078,B,1.8039000000000001,1,18039
4079,A,0.98280000000000001,1,9828
4079,B,3.1614,0,31614
4080,A,0.98170000000000002,1,9817
4080,B,0.49960000000000004,0,4996
4081,A,0.3095,1,3095
4081,B,0.94359999999999999,0,9436
4082,A,0.63440000000000007,1,6344
4082,B,1.1463000000000001,1,11463
4083,A,0.47550000000000003,1,4755
4083,B,2.0945,0,20945
4084,A,0.78650000000000009,1,7865
4084,B,4.4596,0,44596
4085,A,0.44220000000000004,1,4422
4085,B,0.67010000000000003,0,6701
4086,A,0.73060000000000003,1,7306
4086,B,2.8999000000000001,1,28999
4087,A,1.2283000000000002,1,12283
4087,B,1.2549000000000001,0,12549
4088,A,0.34470000000000001,1,3447
4088,B,1.3634000000000002,1,13634
4089,A,0.95410000000000006,1,9541
4089,B,1.1513,1,11513
4090,A,0.24080000000000001,1,2408
4090,B,2.2334000000000001,1,22334
4091,A,1.1595,1,11595
4091,B,0.27750000000000002,0,2775
4092,A,0.60909999999999997,1,6091
4092,B,0.48020000000000002,0,4802
4093,A,0.66760000000000008,1,6676
4093,B,0.56130000000000002,0,5613
4094,A,0.86630000000000007,1,8663
4094,B,0.76060000000000005,0,7606
4095,A,0.82510000000000006,1,8251
4095,B,0.74620000000000009,0,7462
4096,A,1.2857000000000001,1,12857
4096,B,0.58090000000000008,0,5809
4097,A,1.1032999999999999,1,11033
4097,B,2.6281000000000003,1,26281
4098,A,1.1220000000000001,1,11220
4098,B,0.34360000000000002,0,3436
4099,A,0.72150000000000003,1,7215
4099,B,1.1302000000000001,0,11302
4100,A,0.40940000000000004,1,4094
4100,B,0.47590000000000005,0,4759
4101,A,1.756,1,17560
4101,B,1.8258000000000001,0,18258
4102,A,0.57940000000000003,1,5794
4102,B,0.2238,0,2238
4103,A,0.56569999999999998,1,5657
4103,B,0.28989999999999999,0,2899
4104,A,0.45930000000000004,1,4593
4104,B,1.0945,1,10945
4105,A,0.53410000000000002,1,5341
4105,B,0.19120000000000001,0,1912
4106,A,0.89140000000000008,1,8914
4106,B,0.25630000000000003,0,2563
4107,A,0.71750000000000003,1,7175
4107,B,0.65490000000000004,1,6549
4108,A,0.47820000000000001,1,4782
4108,B,1.333,0,13330
4109,A,0.26880000000000004,1,2688
4109,B,0.52070000000000005,0,5207
4110,A,0.83879999999999999,1,8388
4110,B,0.98630000000000007,0,9863
4111,A,0.65670000000000006,1,6567
4111,B,0.34010000000000001,0,3401
4112,A,0.53349999999999997,1,5335
4112,B,1.7421,0,17421
4113,A,0.67370000000000008,1,6737
4113,B,1.1713,0,11713
4114,A,0.59899999999999998,1,5990
4114,B,1.4244000000000001,1,14244
4115,A,1.4533,1,14533
4115,B,0.62340000000000007,0,6234
4116,A,1.4815,1,14815
4116,B,1.4242000000000001,0,14242
4117,A,0.77910000000000001,1,7791
4117,B,1.1179000000000001,0,11179
4118,A,0.43110000000000004,1,4311
4118,B,0.85880000000000001,1,8588
4119,A,0.35270000000000001,0,3527
4119,B,2.2370000000000001,0,22370
4120,A,1.0286999999999999,1,10287
4120,B,2.4311000000000003,0,24311
4121,A,0.53360000000000007,1,5336
4121,B,0.26719999999999999,0,2672
4122,A,0.97150000000000003,1,9715
4122,B,1.9369000000000001,0,19369
4123,A,1.0637000000000001,1,10637
4123,B,0.63980000000000004,0,6398
4124,A,1.3420000000000001,1,13420
4124,B,0.78060000000000007,1,7806
4125,A,0.66660000000000008,1,6666
4125,B,2.0950000000000002,1,20950
4126,A,0.75790000000000002,1,7579
4126,B,0.34200000000000003,0,3420
4127,A,0.21540000000000001,0,2154
4127,B,0.7843,0,7843
4128,A,0.44130000000000003,1,4413
4128,B,2.0282,1,20282
4129,A,0.38600000000000001,0,3860
4129,B,1.7116,1,17116
4130,A,0.44190000000000002,1,4419
4130,B,0.4803,0,4803
4131,A,1.2496,1,12496
4131,B,1.1527000000000001,1,11527
4132,A,0.42880000000000001,1,4288
4132,B,0.41960000000000003,0,4196
4133,A,0.7036,1,7036
4133,B,2.1859000000000002,0,21859
4134,A,0.54849999999999999,1,5485
4134,B,2.2895000000000003,0,22895
4135,A,1.2263000000000002,1,12263
4135,B,0.38800000000000001,0,3880
4136,A,0.81440000000000001,1,8144
4136,B,0.95620000000000005,1,9562
4137,A,0.3569,1,3569
4137,B,1.5308000000000002,0,15308
4138,A,0.36349999999999999,1,3635
4138,B,1.9346000000000001,0,19346
4139,A,1.0797000000000001,1,10797
4139,B,1.2095,1,12095
4140,A,0.59240000000000004,1,5924
4140,B,0.68390000000000006,0,6839
4141,A,1.1985000000000001,1,11985
4141,B,0.9476,1,9476
4142,A,1.2724,1,12724
4142,B,0.56410000000000005,1,5641
4143,A,0.43630000000000002,1,4363
4143,B,0.44430000000000003,0,4443
4144,A,0.61970000000000003,1,6197
4144,B,0.51850000000000007,0,5185
4145,A,0.79649999999999999,1,7965
4145,B,1.8317000000000001,1,18317
4146,A,0.31730000000000003,1,3173
4146,B,0.1915,0,1915
4147,A,0.54370000000000007,1,5437
4147,B,0.32790000000000002,0,3279
4148,A,0.23280000000000001,1,2328
4148,B,0.14630000000000001,0,1463
4149,A,0.13300000000000001,0,1330
4149,B,0.99110000000000009,0,9911
4150,A,1.3408,1,13408
4150,B,0.16830000000000001,0,1683
4151,A,0.5131,0,5131
4151,B,0.56610000000000005,1,5661
4152,A,0.97130000000000005,1,9713
4152,B,0.92890000000000006,0,9289
4153,A,0.78770000000000007,1,7877
4153,B,1.6408,1,16408
4154,A,1.9535,1,19535
4154,B,0.51450000000000007,0,5145
4155,A,0.34340000000000004,1,3434
4155,B,0.85730000000000006,1,8573
4156,A,1.3304,1,13304
4156,B,1.1104000000000001,0,11104
4157,A,0.48930000000000001,1,4893
4157,B,0.85440000000000005,1,8544
4158,A,0.96630000000000005,1,9663
4158,B,0.98740000000000006,0,9874
4159,A,0.46140000000000003,1,4614
4159,B,1.2651000000000001,1,12651
4160,A,1.3431,1,13431
4160,B,0.61180000000000001,0,6118
4161,A,0.61740000000000006,1,6174
4161,B,0.46940000000000004,0,4694
4162,A,0.41040000000000004,0,4104
4162,B,0.39730000000000004,0,3973
4163,A,1.3260000000000001,1,13260
4163,B,0.89840000000000009,0,8984
4164,A,0.72360000000000002,1,7236
4164,B,0.60410000000000008,0,6041
4165,A,0.73020000000000007,1,7302
4165,B,1.0149000000000001,1,10149
4166,A,1.1681000000000001,1,11681
4166,B,1.2828000000000002,1,12828
4167,A,1.2138,1,12138
4167,B,0.81410000000000005,0,8141
4168,A,0.60650000000000004,1,6065
4168,B,1.2773000000000001,0,12773
4169,A,0.37610000000000005,1,3761
4169,B,0.1608,0,1608
4170,A,0.37709999999999999,1,3771
4170,B,0.42180000000000001,0,4218
4171,A,0.51340000000000008,1,5134
4171,B,1.1595,0,11595
4172,A,0.94820000000000004,1,9482
4172,B,0.54280000000000006,0,5428
4173,A,0.86550000000000005,1,8655
4173,B,0.3029,0,3029
4174,A,0.37920000000000004,1,3792
4174,B,0.95790000000000008,0,9579
4175,A,0.32640000000000002,1,3264
4175,B,0.1996,0,1996
4176,A,0.73150000000000004,1,7315
4176,B,0.75009999999999999,0,7501
4177,A,0.72720000000000007,1,7272
4177,B,2.5576000000000003,0,25576
4178,A,0.88370000000000004,1,8837
4178,B,1.1607000000000001,0,11607
4179,A,0.58930000000000005,1,5893
4179,B,1.1483000000000001,0,11483
4180,A,1.1202000000000001,1,11202
4180,B,0.46929999999999999,0,4693
4181,A,0.6804,1,6804
4181,B,1.5406,0,15406
4182,A,2.7241,1,27241
4182,B,0.8075,0,8075
4183,A,0.65670000000000006,1,6567
4183,B,0.45580000000000004,0,4558
4184,A,1.7834000000000001,1,17834
4184,B,0.65090000000000003,0,6509
4185,A,0.33760000000000001,1,3376
4185,B,0.76530000000000009,1,7653
4186,A,0.29110000000000003,1,2911
4186,B,0.9709000000000001,0,9709
4187,A,1.0639000000000001,1,10639
4187,B,0.59550000000000003,1,5955
4188,A,0.92330000000000001,1,9233
4188,B,2.2353000000000001,1,22353
4189,A,0.4783,1,4783
4189,B,0.92860000000000009,0,9286
4190,A,1.7352000000000001,1,17352
4190,B,1.4978,0,14978
4191,A,0.43810000000000004,1,4381
4191,B,0.59730000000000005,1,5973
4192,A,1.488,1,14880
4192,B,2.3931,0,23931
4193,A,0.36760000000000004,1,3676
4193,B,1.6874,0,16874
4194,A,0.38470000000000004,1,3847
4194,B,0.26480000000000004,0,2648
4195,A,0.63529999999999998,1,6353
4195,B,0.56430000000000002,0,5643
4196,A,0.81310000000000004,1,8131
4196,B,0.96150000000000002,0,9615
4197,A,0.72070000000000001,1,7207
4197,B,0.1366,0,1366
4198,A,0.4723,1,4723
4198,B,1.5401,0,15401
4199,A,0.87909999999999999,1,8791
4199,B,0.64990000000000003,0,6499
4200,A,0.39460000000000001,1,3946
4200,B,2.6555,0,26555
4201,A,1.1273,1,11273
4201,B,3.0355000000000003,0,30355
4202,A,0.57350000000000001,1,5735
4202,B,1.6563000000000001,1,16563
4203,A,0.98000000000000009,1,9800
4203,B,0.98480000000000001,0,9848
4204,A,0.43970000000000004,1,4397
4204,B,3.0351000000000004,0,30351
4205,A,0.1542,0,1542
4205,B,2.3644000000000003,0,23644
4206,A,0.84750000000000003,1,8475
4206,B,1.3685,0,13685
4207,A,0.40960000000000002,1,4096
4207,B,0.4299,0,4299
4208,A,0.52860000000000007,1,5286
4208,B,1.0655000000000001,0,10655
4209,A,0.31620000000000004,1,3162
4209,B,0.89710000000000001,0,8971
4210,A,0.62230000000000008,1,6223
4210,B,4.5950000000000006,0,45950
4211,A,0.58090000000000008,1,5809
4211,B,1.5293000000000001,1,15293
4212,A,0.94440000000000002,1,9444
4212,B,1.4217,1,14217
4213,A,0.35930000000000001,1,3593
4213,B,0.76550000000000007,0,7655
4214,A,0.75619999999999998,1,7562
4214,B,2.1924999999999999,0,21925
4215,A,1.4308000000000001,1,14308
4215,B,1.2474000000000001,0,12474
4216,A,0.63700000000000001,1,6370
4216,B,0.69500000000000006,0,6950
4217,A,0.72940000000000005,1,7294
4217,B,0.80230000000000001,0,8023
4218,A,0.82969999999999999,1,8297
4218,B,0.9506,0,9506
4219,A,0.4012,1,4012
4219,B,0.77629999999999999,0,7763
4220,A,0.55420000000000003,1,5542
4220,B,0.28610000000000002,0,2861
4221,A,0.72220000000000006,1,7222
4221,B,0.313,0,3130
4222,A,1.4284000000000001,1,14284
4222,B,0.42830000000000001,0,4283
4223,A,0.74280000000000002,1,7428
4223,B,1.0294000000000001,0,10294
4224,A,0.63109999999999999,1,6311
4224,B,0.21690000000000001,0,2169
4225,A,0.63380000000000003,0,6338
4225,B,1.4323000000000001,0,14323
4226,A,0.7087,1,7087
4226,B,0.58000000000000007,0,5800
4227,A,0.54400000000000004,1,5440
4227,B,0.13070000000000001,0,1307
4228,A,1.9443000000000001,1,19443
4228,B,1.6870000000000001,1,16870
4229,A,0.38500000000000001,1,3850
4229,B,1.9728000000000001,1,19728
4230,A,0.88890000000000002,1,8889
4230,B,2.7606999999999999,0,27607
4231,A,0.1908,0,1908
4231,B,1.1688000000000001,1,11688
4232,A,0.60670000000000002,1,6067
4232,B,2.2610999999999999,0,22611
4233,A,0.43690000000000001,1,4369
4233,B,2.7763,1,27763
4234,A,1.0337000000000001,1,10337
4234,B,1.1366000000000001,1,11366
4235,A,0.50660000000000005,1,5066
4235,B,4.3262999999999998,0,43263
4236,A,0.58850000000000002,1,5885
4236,B,1.4351,1,14351
4237,A,0.74809999999999999,1,7481
4237,B,0.2586,0,2586
4238,A,0.46760000000000002,1,4676
4238,B,0.95620000000000005,1,9562
4239,A,1.0202,1,10202
4239,B,2.4425000000000003,1,24425
4240,A,1.0525,1,10525
4240,B,1.3184,1,13184
4241,A,0.75209999999999999,1,7521
4241,B,0.26850000000000002,0,2685
4242,A,1.232,1,12320
4242,B,0.48770000000000002,0,4877
4243,A,0.84020000000000006,1,8402
4243,B,1.458,1,14580
4244,A,0.6956,1,6956
4244,B,0.52650000000000008,1,5265
4245,A,0.86799999999999999,1,8680
4245,B,0.55890000000000006,0,5589
4246,A,0.39090000000000003,1,3909
4246,B,1.4882,0,14882
4247,A,0.32200000000000001,1,3220
4247,B,0.51360000000000006,0,5136
4248,A,0.46180000000000004,1,4618
4248,B,0.88080000000000003,0,8808
4249,A,0.77110000000000001,1,7711
4249,B,1.8250000000000002,1,18250
4250,A,0.42830000000000001,1,4283
4250,B,0.73320000000000007,0,7332
4251,A,1.2954000000000001,1,12954
4251,B,0.78890000000000005,0,7889
4252,A,0.85360000000000003,1,8536
4252,B,2.1076999999999999,0,21077
4253,A,1.0246999999999999,1,10247
4253,B,0.31530000000000002,0,3153
4254,A,0.76080000000000003,1,7608
4254,B,1.2933000000000001,0,12933
4255,A,0.57430000000000003,1,5743
4255,B,0.3296,0,3296
4256,A,0.72330000000000005,1,7233
4256,B,0.82780000000000009,0,8278
4257,A,0.59489999999999998,1,5949
4257,B,1.9947000000000001,1,19947
4258,A,0.52460000000000007,1,5246
4258,B,4.4014000000000006,0,44014
4259,A,0.88660000000000005,1,8866
4259,B,0.80310000000000004,0,8031
4260,A,1.1234,1,11234
4260,B,2.2174,0,22174
4261,A,0.59860000000000002,1,5986
4261,B,0.4839,0,4839
4262,A,0.98380000000000001,1,9838
4262,B,0.315,0,3150
4263,A,0.66700000000000004,0,6670
4263,B,1.9137000000000002,0,19137
4264,A,0.7762,1,7762
4264,B,3.1293000000000002,0,31293
4265,A,0.61920000000000008,1,6192
4265,B,1.0992,1,10992
4266,A,0.30820000000000003,1,3082
4266,B,0.4027,0,4027
4267,A,0.26530000000000004,1,2653
4267,B,0.88400000000000001,1,8840
4268,A,0.57469999999999999,1,5747
4268,B,1.8277000000000001,0,18277
4269,A,0.38440000000000002,1,3844
4269,B,0.55759999999999998,0,5576
4270,A,0.39800000000000002,0,3980
4270,B,3.1421000000000001,0,31421
4271,A,1.2221,1,12221
4271,B,2.9919000000000002,1,29919
4272,A,0.49740000000000001,1,4974
4272,B,6.0799000000000003,1,60799
4273,A,0.75590000000000002,1,7559
4273,B,0.99820000000000009,0,9982
4274,A,0.86780000000000002,1,8678
4274,B,1.6040000000000001,1,16040
4275,A,0.75660000000000005,1,7566
4275,B,2.0036,0,20036
4276,A,0.6109,1,6109
4276,B,0.69090000000000007,0,6909
4277,A,0.76080000000000003,1,7608
4277,B,0.76570000000000005,1,7657
4278,A,0.37759999999999999,1,3776
4278,B,2.2109000000000001,0,22109
4279,A,0.87250000000000005,1,8725
4279,B,0.54510000000000003,1,5451
4280,A,1.1244000000000001,1,11244
4280,B,0.85300000000000009,0,8530
4281,A,1.171,1,11710
4281,B,0.53749999999999998,0,5375
4282,A,0.57690000000000008,1,5769
4282,B,0.4824,0,4824
4283,A,0.79980000000000007,1,7998
4283,B,0.67910000000000004,0,6791
4284,A,1.0373000000000001,1,10373
4284,B,1.2143000000000002,0,12143
4285,A,0.79610000000000003,1,7961
4285,B,0.55790000000000006,0,5579
4286,A,0.56600000000000006,1,5660
4286,B,1.3317000000000001,1,13317
4287,A,0.19540000000000002,0,1954
4287,B,0.52170000000000005,0,5217
4288,A,0.56120000000000003,1,5612
4288,B,1.3412000000000002,0,13412
4289,A,0.68920000000000003,1,6892
4289,B,0.2487,0,2487
4290,A,0.77329999999999999,1,7733
4290,B,0.92380000000000007,0,9238
4291,A,0.54459999999999997,1,5446
4291,B,0.4642,0,4642
4292,A,0.53880000000000006,1,5388
4292,B,3.2151000000000001,1,32151
4293,A,0.86160000000000003,1,8616
4293,B,3.7538,0,37538
4294,A,0.46730000000000005,1,4673
4294,B,5.3369,0,53369
4295,A,0.47620000000000001,1,4762
4295,B,2.3172999999999999,0,23173
4296,A,0.41910000000000003,1,4191
4296,B,0.3286,0,3286
4297,A,0.25659999999999999,1,2566
4297,B,0.55620000000000003,0,5562
4298,A,0.41150000000000003,1,4115
4298,B,1.4628000000000001,1,14628
4299,A,1.3281000000000001,1,13281
4299,B,2.8770000000000002,0,28770
4300,A,0.55569999999999997,1,5557
4300,B,0.38790000000000002,0,3879
4301,A,0.5464,1,5464
4301,B,1.2907,0,12907
4302,A,0.59379999999999999,1,5938
4302,B,1.6443000000000001,1,16443
4303,A,1.0255000000000001,1,10255
4303,B,0.1789,0,1789
4304,A,1.2017,1,12017
4304,B,2.4763999999999999,0,24764
4305,A,0.66500000000000004,1,6650
4305,B,0.57890000000000008,0,5789
4306,A,0.63019999999999998,1,6302
4306,B,3.8526000000000002,0,38526
4307,A,0.95700000000000007,1,9570
4307,B,2.2007000000000003,0,22007
4308,A,1.5960000000000001,1,15960
4308,B,0.9032,1,9032
4309,A,0.54149999999999998,1,5415
4309,B,1.6828000000000001,0,16828
4310,A,0.63260000000000005,1,6326
4310,B,0.35060000000000002,0,3506
4311,A,0.66320000000000001,1,6632
4311,B,0.47550000000000003,0,4755
4312,A,0.55610000000000004,1,5561
4312,B,1.3913,0,13913
4313,A,0.55059999999999998,0,5506
4313,B,0.39240000000000003,1,3924
4314,A,0.58250000000000002,1,5825
4314,B,1.643,0,16430
4315,A,1.0949,1,10949
4315,B,0.36980000000000002,0,3698
4316,A,1.5056,1,15056
4316,B,0.27179999999999999,0,2718
4317,A,1.8076000000000001,1,18076
4317,B,1.0459000000000001,0,10459
4318,A,0.73830000000000007,1,7383
4318,B,0.66970000000000007,1,6697
4319,A,0.52680000000000005,1,5268
4319,B,5.0550000000000006,1,50550
4320,A,2.2387000000000001,1,22387
4320,B,0.7268,0,7268
4321,A,0.4773,1,4773
4321,B,0.52260000000000006,0,5226
4322,A,0.46210000000000001,1,4621
4322,B,0.33460000000000001,0,3346
4323,A,0.90040000000000009,1,9004
4323,B,1.1322000000000001,1,11322
4324,A,0.82469999999999999,1,8247
4324,B,1.1849000000000001,0,11849
4325,A,0.42160000000000003,1,4216
4325,B,0.84920000000000007,1,8492
4326,A,0.76540000000000008,1,7654
4326,B,0.88550000000000006,0,8855
4327,A,0.71200000000000008,1,7120
4327,B,0.3478,0,3478
4328,A,0.153,0,1530
4328,B,1.8760000000000001,0,18760
4329,A,0.63580000000000003,1,6358
4329,B,0.73210000000000008,0,7321
4330,A,0.34060000000000001,1,3406
4330,B,1.0165,0,10165
4331,A,0.65170000000000006,1,6517
4331,B,2.0802,1,20802
4332,A,0.48310000000000003,1,4831
4332,B,2.7113,1,27113
4333,A,0.41410000000000002,1,4141
4333,B,0.61140000000000005,0,6114
4334,A,1.0071000000000001,1,10071
4334,B,0.33250000000000002,0,3325
4335,A,0.72100000000000009,1,7210
4335,B,0.51919999999999999,0,5192
4336,A,0.31040000000000001,1,3104
4336,B,0.78790000000000004,1,7879
4337,A,0.78610000000000002,1,7861
4337,B,3.0927000000000002,0,30927
4338,A,0.34600000000000003,1,3460
4338,B,0.69240000000000002,1,6924
4339,A,0.54649999999999999,1,5465
4339,B,2.3364000000000003,1,23364
4340,A,0.56900000000000006,1,5690
4340,B,0.39880000000000004,0,3988
4341,A,0.68180000000000007,1,6818
4341,B,0.39660000000000001,0,3966
4342,A,0.59030000000000005,1,5903
4342,B,0.69930000000000003,1,6993
4343,A,0.69640000000000002,1,6964
4343,B,0.64160000000000006,0,6416
4344,A,0.99410000000000009,1,9941
4344,B,0.72220000000000006,0,7222
4345,A,0.71579999999999999,1,7158
4345,B,0.60299999999999998,0,6030
4346,A,0.74670000000000003,1,7467
4346,B,1.2544,1,12544
4347,A,0.98580000000000001,1,9858
4347,B,1.2955000000000001,0,12955
4348,A,1.1984000000000001,1,11984
4348,B,1.0797000000000001,1,10797
4349,A,0.34850000000000003,1,3485
4349,B,0.68910000000000005,0,6891
4350,A,0.71190000000000009,1,7119
4350,B,0.27979999999999999,0,2798
4351,A,1.0537000000000001,1,10537
4351,B,1.4119000000000002,1,14119
4352,A,0.41800000000000004,1,4180
4352,B,1.4559,1,14559
4353,A,0.57720000000000005,1,5772
4353,B,0.40500000000000003,0,4050
4354,A,0.30199999999999999,1,3020
4354,B,0.99299999999999999,0,9930
4355,A,0.88570000000000004,1,8857
4355,B,1.7148000000000001,0,17148
4356,A,0.72750000000000004,1,7275
4356,B,0.56030000000000002,0,5603
4357,A,1.1639000000000002,1,11639
4357,B,1.3945000000000001,1,13945
4358,A,0.62640000000000007,1,6264
4358,B,1.9324000000000001,1,19324
4359,A,0.72670000000000001,1,7267
4359,B,0.41260000000000002,0,4126
4360,A,0.81380000000000008,1,8138
4360,B,0.60210000000000008,0,6021
4361,A,0.47590000000000005,1,4759
4361,B,1.1682000000000001,1,11682
4362,A,0.77750000000000008,1,7775
4362,B,1.8682000000000001,1,18682
4363,A,0.76200000000000001,1,7620
4363,B,0.73370000000000002,0,7337
4364,A,0.47790000000000005,1,4779
4364,B,0.95920000000000005,1,9592
4365,A,0.70220000000000005,1,7022
4365,B,0.35400000000000004,0,3540
4366,A,0.76880000000000004,1,7688
4366,B,1.1807000000000001,1,11807
4367,A,1.03,1,10300
4367,B,1.7301000000000002,1,17301
4368,A,0.58810000000000007,1,5881
4368,B,0.1782,0,1782
4369,A,0.39880000000000004,1,3988
4369,B,1.8054000000000001,1,18054
4370,A,0.59650000000000003,1,5965
4370,B,1.0619000000000001,0,10619
4371,A,1.1428,1,11428
4371,B,0.41660000000000003,0,4166
4372,A,0.91380000000000006,1,9138
4372,B,3.5145,0,35145
4373,A,0.90490000000000004,1,9049
4373,B,0.60189999999999999,0,6019
4374,A,0.69610000000000005,1,6961
4374,B,2.1457999999999999,0,21458
4375,A,1.4997,1,14997
4375,B,0.29100000000000004,0,2910
4376,A,0.65460000000000007,0,6546
4376,B,1.6121000000000001,0,16121
4377,A,0.54920000000000002,1,5492
4377,B,0.81850000000000001,0,8185
4378,A,1.2531000000000001,1,12531
4378,B,2.5220000000000002,0,25220
4379,A,0.66460000000000008,1,6646
4379,B,4.4313000000000002,1,44313
4380,A,0.63019999999999998,1,6302
4380,B,2.3618000000000001,1,23618
4381,A,0.63550000000000006,1,6355
4381,B,1.2271000000000001,0,12271
4382,A,0.36210000000000003,1,3621
4382,B,1.7424000000000002,1,17424
4383,A,0.97210000000000008,1,9721
4383,B,1.1331,0,11331
4384,A,0.22420000000000001,1,2242
4384,B,1.4045000000000001,0,14045
4385,A,0.81180000000000008,1,8118
4385,B,0.70669999999999999,1,7067
4386,A,0.45960000000000001,1,4596
4386,B,0.35620000000000002,0,3562
4387,A,1.4404000000000001,1,14404
4387,B,0.92330000000000001,0,9233
4388,A,0.65210000000000001,1,6521
4388,B,0.5625,0,5625
4389,A,1.7299,1,17299
4389,B,5.0184000000000006,0,50184
4390,A,0.77490000000000003,1,7749
4390,B,0.1588,0,1588
4391,A,0.66360000000000008,1,6636
4391,B,0.50860000000000005,0,5086
4392,A,0.71360000000000001,1,7136
4392,B,0.67110000000000003,0,6711
4393,A,0.69080000000000008,1,6908
4393,B,0.2767,0,2767
4394,A,0.55740000000000001,1,5574
4394,B,0.18970000000000001,0,1897
4395,A,1.3733,0,13733
4395,B,0.66560000000000008,0,6656
4396,A,0.36449999999999999,1,3645
4396,B,1.0689,0,10689
4397,A,0.51900000000000002,1,5190
4397,B,0.8629,0,8629
4398,A,0.95090000000000008,1,9509
4398,B,4.4672000000000001,0,44672
4399,A,0.40360000000000001,0,4036
4399,B,0.35489999999999999,0,3549
4400,A,0.74440000000000006,1,7444
4400,B,0.62930000000000008,0,6293
4401,A,0.65780000000000005,1,6578
4401,B,0.78810000000000002,1,7881
4402,A,0.92360000000000009,1,9236
4402,B,0.91620000000000001,1,9162
4403,A,0.63570000000000004,1,6357
4403,B,1.1218000000000001,0,11218
4404,A,1.0559000000000001,1,10559
4404,B,0.60099999999999998,0,6010
4405,A,0.77750000000000008,1,7775
4405,B,4.2971000000000004,1,42971
4406,A,1.5690000000000002,1,15690
4406,B,0.34250000000000003,0,3425
4407,A,0.58579999999999999,1,5858
4407,B,0.47770000000000001,0,4777
4408,A,0.37030000000000002,1,3703
4408,B,1.4060000000000001,1,14060
4409,A,1.0595000000000001,1,10595
4409,B,0.21180000000000002,0,2118
4410,A,0.74230000000000007,1,7423
4410,B,0.72310000000000008,0,7231
